user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
AH-PF2PXA6R_ah,2026-02-11,2026-01-12 23:59:59.999999999,2026-02-11 23:59:59.999999999,1462,29.181,0.5,0.5,6.753,1,0,0,0,0,0,0,False,WINDOW_QUALITY_OK,66.0,70.0,4.0,4.112,0.9468,0.0775,0.0532,57.0,100.0,43.0,88.0,100.0,100.0,0.0,0.0,0.9801,0.9424,0.9047,82,97,41,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,4,0,4,1,5,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-02-11 23:59:59.999999999,2025-03-03 16:22:07,2026-02-11 15:22:54,345.318,True,57570.0,2025-03-11 17:00:03,4.0,337.292,66.0,False,57570.0,2025-03-11 17:00:03,4.0,337.292,66.0,False,0,0.0,False,87,1,0,86,1,87,1,0,0,1,0,0,0,0,86,1,0,0,39.15,0,-52.01182,22.5884,22.5884,337.292,66.0,87,0,0,22.5884,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=337 days_any=337 cyc_eff=66 hq_nr=86 total_nr=87 cens=1 lg_opp=0 opp=89 norm_anom=22.59 conf_p=0.585 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 86 high-quality discharge+recharge learning opportunities since the last effective FCC change (337d ago) produced no FCC relearning step (86 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,308,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
NORITY-X1YOGA_nority,2026-05-20,2026-04-20 23:59:59.999999999,2026-05-20 23:59:59.999999999,264,29.189,0.5,13.593,43.719,36,15,2,0,0,0,0,False,WINDOW_QUALITY_OK,184.0,186.0,2.0,2.056,0.9069,0.1083,0.0931,72.0,100.0,28.0,94.15,97.0,100.0,0.0,0.0,0.9808,0.9626,0.8064,16,56,8,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2026-05-20 23:59:59.999999999,2023-02-07 01:57:03,2026-05-20 08:49:05,1198.919,True,56990.0,2023-02-07 01:57:03,5.0,1198.919,181.0,False,56990.0,2023-02-07 01:57:03,5.0,1198.919,181.0,False,0,0.0,False,75,8,3,75,8,83,0,0,7,4,0,7,7,0,75,0,3,0,37.35,0,-49.62047,21.5499,21.5499,1198.919,181.0,83,7,0,21.5499,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=1199 days_any=1199 cyc_eff=181 hq_nr=75 total_nr=83 cens=0 lg_opp=3 opp=97 norm_anom=21.55 conf_p=0.842 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 75 high-quality discharge+recharge learning opportunities since the last effective FCC change (1198d ago) produced no FCC relearning step (75 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,12,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
JANUMOLU-0A203W_janumolu,2024-11-02,2024-10-03 23:59:59.999999999,2024-11-02 23:59:59.999999999,115,29.074,0.5,20.332,165.382,15,11,5,0,0,0,0,False,WINDOW_QUALITY_OK,92.0,97.0,5.0,5.159,0.2244,0.1514,0.7756,1.0,100.0,99.0,11.7,72.0,100.0,0.0329,0.083,0.371,0.2304,0.1628,24,36,12,46460.0,46460.0,46460.0,46460.0,0.0,0,0,0.0,,,101.0,101.0,3,1,3,0,4,0,0,0,0,0,0,1,0,0,1,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2024-11-02 23:59:59.999999999,2024-03-19 12:13:20,2024-11-02 21:43:59,228.491,True,46460.0,2024-04-03 11:55:36,12.0,213.503,85.0,False,46460.0,2024-04-03 11:55:36,12.0,213.503,85.0,False,0,0.0,False,74,4,1,74,4,78,0,0,3,5,0,3,3,0,74,0,1,0,35.1,0,-46.63129,20.2517,20.2517,213.503,85.0,78,3,0,20.2517,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=214 days_any=214 cyc_eff=85 hq_nr=74 total_nr=78 cens=0 lg_opp=1 opp=87 norm_anom=20.25 conf_p=0.704 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 74 high-quality discharge+recharge learning opportunities since the last effective FCC change (213d ago) produced no FCC relearning step (74 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,3,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
TAJISAKA-49SXPJ_tajisaka,2026-01-15,2025-12-16 23:59:59.999999999,2026-01-15 23:59:59.999999999,362,29.013,0.5,0.973,230.588,16,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,125.0,128.0,3.0,3.102,0.943,0.0873,0.057,30.0,100.0,70.0,75.0,98.0,100.0,0.0,0.0,0.9622,0.9427,0.8001,24,51,12,51540.0,51540.0,51540.0,51540.0,0.0,0,0,0.0,,,90.34,90.34,2,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-01-15 23:59:59.999999999,2023-05-25 09:41:51,2026-01-15 09:01:57,966.596,True,51540.0,2024-06-20 12:10:24,59.0,574.493,69.0,False,51540.0,2024-06-20 12:10:24,59.0,574.493,69.0,False,0,0.0,False,75,0,0,72,0,72,3,0,0,0,0,0,0,0,72,3,0,0,32.4,0,-43.04426,18.6939,18.6939,574.493,69.0,72,0,0,18.6939,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=574 days_any=574 cyc_eff=69 hq_nr=72 total_nr=72 cens=3 lg_opp=0 opp=75 norm_anom=18.69 conf_p=0.585 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 72 high-quality discharge+recharge learning opportunities since the last effective FCC change (574d ago) produced no FCC relearning step (72 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,283,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
EB16034-F4414Y8_eb16034,2023-10-30,2023-09-30 23:59:59.999999999,2023-10-30 23:59:59.999999999,411,28.085,0.5,8.952,61.48,21,20,5,0,0,0,0,False,WINDOW_QUALITY_OK,72.0,85.0,13.0,13.886,0.2528,0.1476,0.7472,31.0,100.0,69.0,43.0,77.0,100.0,0.0,0.0,0.4723,0.3039,0.2265,73,91,37,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,9,0,9,1,10,0,0,0,0,0,0,0,0,0,0,4.05,0,9,9,0.004605,2.3367,0.1914,0.1649,4.5,0,9,9,0.001953,2.7093,0.1914,2023-10-30 23:59:59.999999999,2023-04-10 10:36:36,2023-10-30 11:16:18,203.558,True,56990.0,2023-04-10 10:36:36,5.0,203.558,80.0,False,56990.0,2023-04-10 10:36:36,5.0,203.558,80.0,False,0,0.0,False,69,1,1,68,1,69,1,1,0,2,1,0,1,0,68,1,1,0,31.05,0,-41.25075,17.915,17.915,203.558,80.0,69,1,0,17.915,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=204 days_any=204 cyc_eff=80 hq_nr=68 total_nr=69 cens=1 lg_opp=1 opp=74 norm_anom=17.91 conf_p=0.191 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 68 high-quality discharge+recharge learning opportunities since the last effective FCC change (203d ago) produced no FCC relearning step (68 high-quality + 1 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,196,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CARLLAPTOP_CarlWu,2024-07-15,2024-06-15 23:59:59.999999999,2024-07-15 23:59:59.999999999,818,29.457,0.499,5.049,12.769,23,2,0,0,0,0,0,False,WINDOW_QUALITY_OK,229.0,248.0,19.0,19.35,0.4486,0.1922,0.5514,2.0,100.0,98.0,21.0,91.0,100.0,0.0219,0.0252,0.712,0.5841,0.4681,230,278,116,46400.0,46400.0,46400.0,46400.0,0.0,0,0,0.0,,,81.4,81.4,9,0,9,4,13,0,0,0,0,0,0,2,0,0,2,4.05,0,9,9,0.004605,2.3367,0.1914,0.1649,4.5,0,9,9,0.001953,2.7093,0.1914,2024-07-15 23:59:59.999999999,2023-05-05 20:52:11,2024-07-15 15:09:37,437.13,True,46400.0,2024-02-23 19:13:27,165.0,143.199,83.0,False,46400.0,2024-02-23 19:13:27,165.0,143.199,83.0,False,0,0.0,False,68,2,0,64,2,66,4,2,8,1,2,7,9,1,64,4,0,0,29.7,0,-39.45724,17.1361,17.1361,143.199,83.0,66,9,0,17.1361,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=143 days_any=143 cyc_eff=83 hq_nr=64 total_nr=66 cens=4 lg_opp=0 opp=81 norm_anom=17.14 conf_p=0.191 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 64 high-quality discharge+recharge learning opportunities since the last effective FCC change (143d ago) produced no FCC relearning step (64 high-quality + 2 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,114,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
YICHIKAWA3-M43N_yichikawa3,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,335,29.13,0.5,10.618,162.261,21,13,4,0,0,0,0,False,WINDOW_QUALITY_OK,253.0,265.0,12.0,12.358,0.1849,0.1272,0.8151,39.0,100.0,61.0,49.0,79.0,100.0,0.0,0.0,0.5557,0.3968,0.1822,73,104,37,50610.0,50430.0,50430.0,50610.0,180.0,12,0,0.0,,,88.79,88.47,9,1,9,3,13,0,0,0,0,0,0,0,0,0,0,4.5,0,10,10,0.002533,2.5964,0.14604,0.12231,5.0,0,10,10,0.000977,3.0103,0.14604,2026-05-28 23:59:59.999999999,2025-09-26 10:43:34,2026-05-28 13:23:34,244.553,True,51460.0,2026-01-12 09:14:12,198.0,136.615,67.0,False,50430.0,2026-05-27 17:12:59,265.0,1.283,0.0,True,67,20.0,True,61,4,0,58,4,62,3,0,0,0,0,0,0,0,58,3,0,0,27.9,0,-37.06589,16.0975,16.0975,136.615,67.0,62,0,0,16.0975,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=137 days_any=1 cyc_eff=67 hq_nr=58 total_nr=62 cens=3 lg_opp=0 opp=65 norm_anom=16.10 conf_p=0.146 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 58 high-quality discharge+recharge learning opportunities since the last effective FCC change (136d ago) produced no FCC relearning step (58 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,110,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
KMAKI-PF45ET63_kmaki,2024-08-14,2024-07-15 23:59:59.999999999,2024-08-14 23:59:59.999999999,716,29.609,0.5,2.119,121.374,22,9,2,0,0,0,0,False,WINDOW_QUALITY_OK,72.0,89.0,17.0,17.225,0.6433,0.2006,0.3567,23.0,100.0,77.0,50.0,94.0,100.0,0.0,0.0,0.7487,0.6071,0.4957,203,260,102,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,12,1,12,1,14,0,0,0,0,0,0,0,0,0,0,5.4,0,12,12,0.000766,3.1156,0.07988,0.06421,6.0,0,12,12,0.000244,3.6124,0.07988,2024-08-14 23:59:59.999999999,2024-04-04 18:48:20,2024-08-14 23:50:27,132.216,True,57570.0,2024-04-04 18:48:20,3.0,132.216,86.0,False,57570.0,2024-04-04 18:48:20,3.0,132.216,86.0,False,0,0.0,False,59,1,1,58,1,59,1,0,3,1,0,3,3,0,58,1,1,0,26.55,0,-35.27238,15.3186,15.3186,132.216,86.0,59,3,0,15.3186,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=132 days_any=132 cyc_eff=86 hq_nr=58 total_nr=59 cens=1 lg_opp=1 opp=65 norm_anom=15.32 conf_p=0.0799 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 58 high-quality discharge+recharge learning opportunities since the last effective FCC change (132d ago) produced no FCC relearning step (58 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,125,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
JYANGO-PF462GGQ_jyango,2023-10-24,2023-09-24 23:59:59.999999999,2023-10-24 23:59:59.999999999,414,29.302,0.5,5.224,65.375,21,16,6,0,0,0,0,False,WINDOW_QUALITY_OK,119.0,131.0,12.0,12.286,0.7576,0.2845,0.2424,18.0,100.0,82.0,33.0,96.0,100.0,0.0,0.0046,0.7518,0.6962,0.5897,89,155,45,55950.0,55950.0,55950.0,55950.0,0.0,0,0,0.0,,,98.07,98.07,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2023-10-24 23:59:59.999999999,2023-02-07 13:40:27,2023-10-24 16:00:55,259.43,True,55950.0,2023-04-03 03:25:05,67.0,204.858,64.0,False,55950.0,2023-04-03 03:25:05,67.0,204.858,64.0,False,0,0.0,False,54,4,6,54,4,58,0,0,0,1,0,0,0,0,54,0,6,0,26.1,0,-34.67455,15.059,15.059,204.858,64.0,58,0,0,15.059,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=205 days_any=205 cyc_eff=64 hq_nr=54 total_nr=58 cens=0 lg_opp=6 opp=65 norm_anom=15.06 conf_p=0.704 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 54 high-quality discharge+recharge learning opportunities since the last effective FCC change (204d ago) produced no FCC relearning step (54 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,175,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
STAHAMTAN-MLH1C_stahamtan,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,397,29.145,0.5,6.215,87.985,20,14,4,0,0,0,0,False,WINDOW_QUALITY_OK,106.0,112.0,6.0,6.176,0.8115,0.1586,0.1885,41.0,100.0,59.0,77.0,98.0,100.0,0.0,0.0,0.936,0.8545,0.733,72,106,36,55820.0,55750.0,55750.0,55820.0,70.0,6,0,0.0,,,97.88,97.76,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2026-05-28 23:59:59.999999999,2023-12-14 10:11:34,2026-05-28 11:55:25,896.575,True,56550.0,2024-12-06 19:36:46,44.0,538.183,68.0,False,55750.0,2026-05-28 08:45:58,112.0,0.635,0.0,True,68,20.0,True,54,5,2,53,5,58,1,0,0,0,0,0,0,0,53,1,2,0,26.1,0,-34.67455,15.059,15.059,538.183,68.0,58,0,0,15.059,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like;micro_wobble,days_eff=538 days_any=1 cyc_eff=68 hq_nr=53 total_nr=58 cens=1 lg_opp=2 opp=61 norm_anom=15.06 conf_p=0.842 micro_only=True cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 53 high-quality discharge+recharge learning opportunities since the last effective FCC change (538d ago) produced no FCC relearning step (53 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,True,False,False,False,False,False,98,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
ADAMSTHAMESLNLB_Howes,2025-10-02,2025-09-02 23:59:59.999999999,2025-10-02 23:59:59.999999999,566,29.254,0.485,5.41,80.07,25,13,3,0,0,0,0,False,WINDOW_QUALITY_OK,45.0,54.0,9.0,9.229,0.6743,0.1979,0.3257,28.0,100.0,72.0,72.0,97.0,100.0,0.0,0.0,0.911,0.7432,0.6344,192,225,96,58830.0,58690.0,58690.0,58830.0,140.0,10,0,0.0,,,103.16,102.91,7,2,7,0,9,0,0,0,0,0,0,0,0,0,0,3.15,0,7,7,0.015224,1.8175,0.31582,0.28541,3.5,0,7,7,0.007813,2.1072,0.31582,2025-10-02 23:59:59.999999999,2025-03-18 20:39:45,2025-10-02 08:42:07,198.139,True,59710.0,2025-03-18 20:39:45,2.0,198.139,52.0,False,58690.0,2025-10-01 10:03:25,54.0,1.581,0.0,True,76,40.0,True,52,2,1,52,1,53,1,0,0,0,0,0,0,0,52,1,1,0,23.85,0,-31.68536,13.7608,13.7608,198.139,52.0,53,0,0,13.7608,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like;micro_wobble,days_eff=198 days_any=2 cyc_eff=52 hq_nr=52 total_nr=53 cens=1 lg_opp=1 opp=55 norm_anom=13.76 conf_p=0.316 micro_only=True cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 52 high-quality discharge+recharge learning opportunities since the last effective FCC change (198d ago) produced no FCC relearning step (52 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,True,False,False,False,False,False,191,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CQUEEN-PW06FV2M_cqueen,2026-05-13,2026-04-13 23:59:59.999999999,2026-05-13 23:59:59.999999999,511,29.242,0.5,4.41,59.786,25,22,3,0,0,0,0,False,WINDOW_QUALITY_OK,309.0,316.0,7.0,7.181,0.7561,0.1227,0.2412,5.0,100.0,95.0,71.0,100.0,100.0,0.0158,0.0158,0.9377,0.8926,0.7544,77,98,38,74170.0,74190.0,74170.0,74190.0,20.0,1,0,0.0,,,82.33,82.35,4,2,4,1,7,0,0,0,0,0,0,1,0,0,1,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-05-13 23:59:59.999999999,2023-10-23 08:37:45,2026-05-13 14:02:10,933.64,True,74170.0,2025-05-28 08:06:42,254.0,350.662,62.0,False,74190.0,2026-04-21 08:38:30,311.0,22.64,5.0,True,1,20.0,True,46,7,1,45,6,51,2,0,0,4,0,0,0,0,45,2,1,0,22.95,0,-30.48969,13.2415,13.2415,350.662,62.0,51,0,0,13.2415,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=351 days_any=23 cyc_eff=62 hq_nr=45 total_nr=51 cens=2 lg_opp=1 opp=58 norm_anom=13.24 conf_p=0.585 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 45 high-quality discharge+recharge learning opportunities since the last effective FCC change (350d ago) produced no FCC relearning step (45 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,114,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
YWADA-PF49SXTB_ywada,2024-05-30,2024-04-30 23:59:59.999999999,2024-05-30 23:59:59.999999999,535,28.494,0.5,1.587,111.112,23,15,3,0,0,0,0,False,WINDOW_QUALITY_OK,122.0,136.0,14.0,14.74,0.7108,0.2067,0.2892,14.0,100.0,86.0,56.7,100.0,100.0,0.0,0.0074,0.8625,0.795,0.7277,116,158,58,49500.0,49500.0,49500.0,49500.0,0.0,0,0,0.0,,,86.77,86.77,10,1,10,3,14,0,0,0,0,0,0,0,0,0,0,4.5,0,10,10,0.002533,2.5964,0.14604,0.12231,5.0,0,10,10,0.000977,3.0103,0.14604,2024-05-30 23:59:59.999999999,2023-04-20 16:04:29,2024-05-30 12:44:05,406.33,True,49520.0,2023-12-23 13:05:35,82.0,159.454,54.0,False,49500.0,2024-02-28 08:45:33,102.0,92.635,34.0,False,1,20.0,True,48,4,1,45,4,49,3,0,0,2,0,0,0,0,45,3,1,0,22.05,0,-29.29401,12.7222,12.7222,159.454,54.0,49,0,0,12.7222,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=159 days_any=93 cyc_eff=54 hq_nr=45 total_nr=49 cens=3 lg_opp=1 opp=55 norm_anom=12.72 conf_p=0.146 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 45 high-quality discharge+recharge learning opportunities since the last effective FCC change (159d ago) produced no FCC relearning step (45 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,130,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
